Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Congenital onset (HP:0003577)	1/142	0.09496960768666611	0.09903973373038037	0	0	10.826513911620294	25.487761269858467	EP300
Short nose (HP:0003196)	1/146	0.097519303853754	0.10121671821787737	0	0	10.525729442970823	24.500792340793137	ATRX
Developmental regression (HP:0002376)	1/151	0.10069704439153844	0.104021946800693	0	0	10.172307692307692	23.351944532409746	CDKL5
Malar flattening (HP:0000272)	1/187	0.12327189662625608	0.12674434441854499	0	0	8.188585607940446	17.14168067303224	ATRX
Downslanted palpebral fissures (HP:0000494)	1/188	0.12389139769145668	0.12678605651602343	0	0	8.144385026737968	17.008325836994665	HIRA
Wide nasal bridge (HP:0000431)	1/217	0.14168109966441964	0.14431702710003674	0	0	7.0405982905982905	13.758571893916644	ATRX
Depressed nasal bridge (HP:0005280)	1/228	0.14834072599510653	0.15040101385614968	0	0	6.695696374110471	12.777018739420685	ATRX
Infantile onset (HP:0003593)	1/254	0.16389139964346228	0.1654019194558444	0	0	5.999695956217695	10.850757728052265	CDKL5
Low-set, posteriorly rotated ears (HP:0000368)	1/276	0.17684328892351237	0.17765449667086794	0	0	5.513566433566433	9.552205943716622	HIRA
Autosomal recessive inheritance (HP:0000007)	1/1722	0.7166021234769703	0.7166021234769703	0	0	0.8163858221963974	0.2720479301235936	EVC
